src,sig,local_fid,edid,apw_only_plugins,apw_full_chain,reborn_full_chain
Oscuro's_Oblivion_Overhaul.esm,NPC_,006AF4,ValenLeaderWarriorMale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012DFB,MarauderMeleeFemale5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,003A12,BanditAmazonMissileFemale3C,APW - Conflict Resolution.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,NPC_,022FA4,BanditAmazonMeleeFemale2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,022A98,MarauderRaiderMageMale4A,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00774D,ArgonianSmugglerFighterMale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,003F09,BanditWizardFemale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,011905,ConjurerZGuardianBossMaleHighElf3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,011E9B,ICTempleGuardPostNight02Fem,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,011EA3,ICWaterfrontGuardDay02Fem,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,005841,ValenWizardMale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03CACB,NecromancerPutridBossCarla,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012E36,BanditZCamp3SnowMeleeFemale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012DD8,BanditZCamp2SnowMeleeFemale4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0071EC,SlaveTraderMeleeMale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012322,BanditZCamp1SnowMeleeFemale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,022A90,MarauderRaiderMeleeMale3B,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03D02C,SlaveTraderSeranLeaderFemale5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004427,NecromancerFemaleHighElf2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,007221,SlaveTraderLeaderMale5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,007206,SlaveTraderMissileMale3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,007F8D,ValenZRangerMale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012391,ImperialLegionRiderWeye,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004419,MarauderRaiderMageMale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00312E,GhostMinionMeleeMale1a,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012E38,BanditZCamp3SnowMeleeFemale8,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00774B,ArgonianSmugglerFighter8,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03B194,ImperialLegionRiderCrossroadsB,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004D3B,ImperialLegionRiderSardavarB,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0118FD,ConjurerMaleHighElf1,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01333A,NecromancerPutridFemaleHighElf5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012DF0,BanditZCamp2SnowMissileMale4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,010EAF,BanditMeleeFemale5B,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0093B1,GhostMinionSpecialMeleeStrong01,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000D41,VampireWitchhunter5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,003F21,MarauderMageMale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01333E,NecromancerPutridMaleBreton6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00511F,ValenWizardFemale7,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01B8A3,SlaveTrader1MissileFemale5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03E312,BanditAmazonBossFemale4,APW - Conflict Resolution.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,NPC_,01B8A8,SlaveTrader1MissileMale3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,029C7C,BanditAmazonMeleeFemaleAd,APW - Conflict Resolution.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,NPC_,007F8B,ValenZRangerMale3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0109BC,BanditHighwayman08,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,022A94,MarauderRaiderMeleeFemale4A,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,011E39,ICMarketGuardPatrolNight01Fem,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03D03F,SlaveTraderSeranMissileFemale8,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000D24,VampireZThief4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004E33,ValenMissileMale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0071F2,SlaveTraderMeleeMale7,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0109A8,BanditAmazonMeleeFemale6E,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000D0C,VampireZNightblade4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,006AC5,ZZZOOOPilgrimZenithar3,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004E3B,ValenMissileFemale4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012E31,BanditZCamp3SnowMeleeFemale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,007752,ArgonianSmugglerFighterMale7,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012E3D,BanditZCamp3SnowMeleeMale5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01B8A1,SlaveTrader1MissileFemale3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,003F11,ConjurerFemaleHighElf1,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012E30,BanditZCamp2SnowMissileMale8,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012DDB,BanditZCamp2SnowMeleeFemale7,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,010EC4,BanditWizardFemale5C,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000D3F,VampireThief5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,022FAE,ConjurerZGuardianMaleHighElf3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00AA17,ValenZ3WarriorFemale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00F0FB,AnvilGuardCityPatrolDay02Fem,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0071FB,SlaveTraderMissileFemale4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0113F1,CheydinhalGuardCityPatrolDay01Fem,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01383A,BanditZSnowMeleeFemale8,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,001116,BanditZCamp4SnowMeleeFemale1,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,029C8F,BanditAmazonMeleeFemaleAg,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03D02A,SlaveTraderSeranLeaderFemale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012DFD,MarauderMeleeMale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01B8A0,SlaveTrader1MissileFemale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,014CF1,ZZZOOOPilgrimTiberGuard3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03D035,SlaveTraderSeranMeleeFemale9B,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0071F3,SlaveTraderMeleeMale8,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004E2E,ValenMissileMale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00721C,SlaveTraderLeaderFemale5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00441E,MarauderRaiderMissileFemale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,007749,ArgonianSmugglerFighter6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0109AF,BanditAmazonWizardFemale6B,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004E2B,ValenWarriorFemale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01231C,BanditZCamp1SnowMeleeFemale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,022A99,MarauderRaiderMageMale3A,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,010EE2,BanditZSnowMissileMale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000CEF,VampireZAssassin2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01233C,BanditZCamp1SnowMissileMale7,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03BFE3,BanditAmazonWizardFemale5B,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004423,NecromancerBossFemaleHighElf2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,006ADD,ZZZOOOPilgrimStendarr3,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,01232A,BanditZCamp1SnowMeleeMale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000CF2,VampireZBarbarian2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004918,NecromancerPutridMaleHighElf1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0109AB,BanditAmazonMissileFemale6C,APW - Conflict Resolution.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,NPC_,01333B,NecromancerPutridFemaleHighElf6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012E11,MarauderRaiderBossMale4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03D041,SlaveTraderSeranMissileFemale9C,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,010EF3,BrumaGuardCityPatrolNight01Fem,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004E30,ValenMissileMale3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,010EB7,BanditMissileFemale5A,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,04A354,SlaveTraderUnderMissileMale7,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,011E5B,ICPalaceGuardPostDay02Fem,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,003C2F,GhostMinionMeleeMaleBoss,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,022FA8,BanditAmazonBigBoss,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,004E26,ValenWarriorFemale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0039DD,BanditZSnowMeleeMale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,022A92,MarauderRaiderMeleeMale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,016DEB,GhostMinionMeleeMale2,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,04A346,SlaveTraderUnderMeleeMale4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000D23,VampireZThief3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,006B08,ZZZOOOPilgrimKynareth2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012DE5,BanditZCamp2SnowMissileFemale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012DFC,MarauderMeleeFemale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,03D047,SlaveTraderSeranMissileMale9B,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000D4E,VampireZPilgrim5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,012DDF,BanditZCamp2SnowMeleeMale3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000CF5,VampireZBard2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,02349D,ConjurerZGuardianBossMaleHighElf,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,00511E,ValenWarriorMale7,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000D29,VampireZWitchhunter3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,033A6E,MQ14DremoraMeleeBoss1,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,0109B4,BanditBlackBowBoss4Male4,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,000D30,VampireAssassin5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,006B0A,ZZZOOOPilgrimKynareth3,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,013337,NecromancerPutridBossMaleHighElf3,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,022FA6,BanditAmazonBossFemale2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,010EC8,BanditWizardMale5D,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,010EDD,BanditZSnowMissileMale1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,007F81,ValenZWarriorMale2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,NPC_,04A347,SlaveTraderUnderMeleeMale6,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
